2025-11-16T15:08:15.206Z [APP] ✅ Premium features loaded successfully!
2025-11-16T15:08:15.208Z [APP] 🚀 Initializing Joplin to Anki Sync
2025-11-16T15:08:15.320Z [APP] 🔧 Verifying imported models exist...
2025-11-16T15:08:15.351Z [APP] ✅ Model verification completed
2025-11-16T15:08:15.351Z [APP] Running with Premium Two-Way Sync Engine...
2025-11-16T15:08:15.355Z [APP] 🚀 Starting Premium Two-Way Sync (Unified Engine)...
2025-11-16T15:08:15.356Z [APP] ❌ A critical error occurred during the sync process:
2025-11-18T03:41:37.639Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.640Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.642Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.643Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.644Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.645Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.646Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.646Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "biochemistry🧪"
2025-11-18T03:41:37.714Z [APP] Retrieved tags for note 0fd8d848bca247c989d4205be3817195: ["histology📄::histology_1.1::histology_1.1.1","level_1::semester_1.1::semester_1.1.1","deck::anatomy🦴","subdeck::histology📄"]
2025-11-18T03:41:37.716Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.717Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.718Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.720Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.725Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.728Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.730Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.735Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.738Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.740Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.742Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.744Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.745Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.746Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.747Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.748Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.753Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.755Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.756Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.759Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.760Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.761Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.762Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.763Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.764Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.765Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.768Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.770Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.772Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.774Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.776Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.777Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.778Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.779Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.780Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.786Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.788Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.789Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.791Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.793Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.793Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.794Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.795Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.796Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.797Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.798Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.801Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.803Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.805Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.807Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.808Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.809Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.810Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.812Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:37.813Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::histology📄"
2025-11-18T03:41:38.144Z [APP] Retrieved tags for note 5d0ef7df940c4326958522d56fd78d73: ["embryology👶🏾::embryology_1.1::embryology_1.1.1","level_1::semester_1.1::semester_1.1.1","deck::anatomy🦴","subdeck::embryology👶🏾"]
2025-11-18T03:41:38.146Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.146Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.148Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.149Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.150Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.152Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.155Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.157Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.158Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.159Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.161Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.162Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.163Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.163Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.164Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.166Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.168Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.170Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.172Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.173Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.174Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.176Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.177Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.177Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.178Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.179Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.179Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.180Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.181Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.182Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.185Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.187Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.190Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.193Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.194Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.195Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.196Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.197Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.198Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.198Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.199Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.202Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.204Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.205Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.206Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.208Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.209Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.211Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.212Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.213Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.214Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.215Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.220Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.222Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.224Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.227Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.228Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.229Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.230Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.230Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.231Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.231Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.232Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.234Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.236Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.238Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.240Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.242Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.243Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.243Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.244Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.245Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.246Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.247Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.248Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.249Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.251Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.255Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.257Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.260Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.261Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.261Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.263Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.264Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.265Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.266Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.269Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
2025-11-18T03:41:38.274Z [APP] 💎 Premium: Using enhanced tag-based deck structure → "anatomy🦴::embryology👶🏾"
